borough,cuisine,name,rating,reduced_cuisine
Manhattan,Mediterranean,Akdeniz Mediterranean Cuisine,4.1,Middle Eastern & Mediterranean
Manhattan,Salad,Akdeniz Mediterranean Cuisine,4.1,Healthy
Manhattan,Thai,Lotus Thai Cuisine,3.7,Asian
Manhattan,Mediterranean,Sultan Mediterranean Cuisine,4.8,Middle Eastern & Mediterranean
Manhattan,Seafood,Sultan Mediterranean Cuisine,4.8,Seafood
Manhattan,Kebab,Sultan Mediterranean Cuisine,4.8,Other
Manhattan,Burmese,Burmese Bites,4.8,Other
Manhattan,African,Teranga Harlem,4.7,African
Manhattan,Filipino,Pig and Khao,4.7,Asian
Manhattan,Indian,Chatti by Regi Mathew,4.5,Asian
Manhattan,Thai,Wayla,4.4,Asian
Manhattan,Chinese,Milu,4.4,Asian
Manhattan,Georgian,Oda House,4.2,Other
Manhattan,Wine Bars,Oda House,4.2,Bars & Nightlife
Manhattan,French,Deux Amis,4.1,European
Manhattan,Chinese,Buddakan,4.1,Asian
Manhattan,Bars,Buddakan,4.1,Bars & Nightlife
Manhattan,Asian Fusion,Buddakan,4.1,Asian
Manhattan,Shanghainese,Shanghai You Garden,4.1,Other
Manhattan,Dim Sum,Shanghai You Garden,4.1,Asian
Manhattan,Noodles,Shanghai You Garden,4.1,Asian
Manhattan,French,Pascalou,4.1,European
Manhattan,Cafes,Dua Kafe,4.7,Cafe & Drinks
Manhattan,Mediterranean,Dua Kafe,4.7,Middle Eastern & Mediterranean
Manhattan,Modern European,Dua Kafe,4.7,European
Manhattan,Chinese,Yingtao,4.6,Asian
Manhattan,Wine Bars,Yingtao,4.6,Bars & Nightlife
Manhattan,Korean,Jungsik,4.6,Asian
Manhattan,Turkish,Hakki Baba,4.5,Middle Eastern & Mediterranean
Manhattan,Middle Eastern,Hakki Baba,4.5,Other
Manhattan,Mediterranean,Hakki Baba,4.5,Middle Eastern & Mediterranean
Manhattan,Somali,Safari,4.4,African
Manhattan,Breakfast & Brunch,Safari,4.4,American
Manhattan,Juice Bars & Smoothies,Safari,4.4,Cafe & Drinks
Manhattan,Chinese,Mountain House,4.4,Asian
Manhattan,Seafood,Mountain House,4.4,Seafood
Manhattan,Soup,Mountain House,4.4,Asian
Manhattan,Greek,Nerai,4.4,European
Manhattan,Seafood,Nerai,4.4,Seafood
Manhattan,Mediterranean,Nerai,4.4,Middle Eastern & Mediterranean
Manhattan,Lounges,Deja Vu Restaurant & Lounge,4.4,Bars & Nightlife
Manhattan,Caribbean,Deja Vu Restaurant & Lounge,4.4,Other
Manhattan,Karaoke,Deja Vu Restaurant & Lounge,4.4,Other
Manhattan,Szechuan,Szechuan Mountain House,4.3,Asian
Manhattan,Chinese,Tang By Mr Sun,4.3,Asian
Manhattan,Seafood,Tang By Mr Sun,4.3,Seafood
Manhattan,Cocktail Bars,Tang By Mr Sun,4.3,Bars & Nightlife
Manhattan,French,La Sirene,4.3,European
Manhattan,Wine Bars,La Sirene,4.3,Bars & Nightlife
Manhattan,Fondue,La Sirene,4.3,Other
Manhattan,Indian,Indian Tanpura,4.2,Asian
Manhattan,Lounges,The Bar Room at The Modern,4.2,Bars & Nightlife
Manhattan,French,The Bar Room at The Modern,4.2,European
Manhattan,New American,The Bar Room at The Modern,4.2,American
Manhattan,Caribbean,Jerk House,4.2,Other
Manhattan,Indian,Angaar,4.2,Asian
Manhattan,Seafood,Crevette,4.1,Seafood
Manhattan,French,Crevette,4.1,European
Manhattan,Beer Bar,Crevette,4.1,Bars & Nightlife
Manhattan,Chinese,Soo Chow Garden,4.1,Asian
Manhattan,Italian,Nino's 46,4.0,European
Manhattan,Gluten-Free,Nino's 46,4.0,Healthy
Manhattan,Pizza,Nino's 46,4.0,European
Manhattan,Korean,Jinjee,4.0,Asian
Manhattan,Indian,Baazi,4.0,Asian
Manhattan,Ukrainian,Veselka,4.0,Other
Manhattan,Greek,Nerina,4.8,European
Manhattan,Seafood,Nerina,4.8,Seafood
Manhattan,Cocktail Bars,Nerina,4.8,Bars & Nightlife
Manhattan,Szechuan,Chi Restaurant & Bar,4.5,Asian
Manhattan,Cocktail Bars,Chi Restaurant & Bar,4.5,Bars & Nightlife
Manhattan,Steakhouses,Steak Frites Bistro,4.5,American
Manhattan,Wine Bars,Steak Frites Bistro,4.5,Bars & Nightlife
Manhattan,French,Steak Frites Bistro,4.5,European
Manhattan,Bars,The Calaveras,4.5,Bars & Nightlife
Manhattan,Mexican,The Calaveras,4.5,Latin American
Manhattan,Tapas/Small Plates,The Calaveras,4.5,European
Manhattan,Himalayan/Nepalese,Taste From Everest,4.5,Asian
Manhattan,Indian,Taste From Everest,4.5,Asian
Manhattan,Beer,Taste From Everest,4.5,Other
Manhattan,Wine & Spirits,Taste From Everest,4.5,Other
Manhattan,Ethiopian,Lalibela Ethiopian Restaurant,4.3,African
Manhattan,Greek,Chios Taverna,5.0,European
Manhattan,Szechuan,Peppercorn Station,4.2,Asian
Manhattan,Latin American,Counter & Bodega,4.2,Latin American
Manhattan,Puerto Rican,Counter & Bodega,4.2,Latin American
Manhattan,Italian,Trattoria Trecolori,4.1,European
Manhattan,Moroccan,Shalel Lounge,4.0,Middle Eastern & Mediterranean
Manhattan,Mediterranean,Shalel Lounge,4.0,Middle Eastern & Mediterranean
Manhattan,Middle Eastern,Shalel Lounge,4.0,Other
Manhattan,Mediterranean,Bodrum,4.0,Middle Eastern & Mediterranean
Manhattan,Pizza,Bodrum,4.0,European
Manhattan,Breakfast & Brunch,Bodrum,4.0,American
Manhattan,Japanese,Llama San,4.0,Asian
Manhattan,Peruvian,Llama San,4.0,Latin American
Manhattan,Sushi Bars,Nobu Fifty Seven,4.0,Asian
Manhattan,Japanese,Nobu Fifty Seven,4.0,Asian
Manhattan,Dim Sum,Dim Sum Bloom ,4.0,Asian
Manhattan,Italian,Osteria Al Doge,4.0,European
Manhattan,Desserts,Osteria Al Doge,4.0,Desserts & Sweets
Manhattan,Pizza,Osteria Al Doge,4.0,European
Manhattan,Korean,Danji,3.9,Asian
Manhattan,Wine Bars,Danji,3.9,Bars & Nightlife
Manhattan,Cocktail Bars,Danji,3.9,Bars & Nightlife
Manhattan,Indian,Alachi Masala,3.9,Asian
Manhattan,Halal,Alachi Masala,3.9,Middle Eastern & Mediterranean
Manhattan,Seafood,Alachi Masala,3.9,Seafood
Manhattan,Greek,Yefsi Estiatorio,3.9,European
Manhattan,Mediterranean,Yefsi Estiatorio,3.9,Middle Eastern & Mediterranean
Manhattan,Italian,Kimika,3.9,European
Manhattan,Cocktail Bars,Kimika,3.9,Bars & Nightlife
Manhattan,Asian Fusion,Kimika,3.9,Asian
Manhattan,Chinese,Flor de Mayo,3.9,Asian
Manhattan,Peruvian,Flor de Mayo,3.9,Latin American
Manhattan,Cuban,Flor de Mayo,3.9,Latin American
Manhattan,French,Tartine,3.9,European
Manhattan,Persian/Iranian,Nasrin’s Kitchen,3.9,Middle Eastern & Mediterranean
Manhattan,Ethiopian,Bersi Ethiopian Restaurant,4.8,African
Manhattan,African,Azara kitchen,4.7,African
Manhattan,Mediterranean,Azara kitchen,4.7,Middle Eastern & Mediterranean
Manhattan,Breakfast & Brunch,Azara kitchen,4.7,American
Manhattan,Vietnamese,LyLy Vietnam Cookhouse,4.6,Asian
Manhattan,Indian,Doaba Deli,4.5,Asian
Manhattan,Pakistani,Doaba Deli,4.5,Asian
Manhattan,Bangladeshi,Doaba Deli,4.5,Asian
Manhattan,Japanese,Teri's Teriyaki,4.8,Asian
Manhattan,African,Teranga Midtown,4.5,African
Manhattan,Seafood,Kanyakumari,4.5,Seafood
Manhattan,Indian,Kanyakumari,4.5,Asian
Manhattan,Cocktail Bars,Kanyakumari,4.5,Bars & Nightlife
Manhattan,New American,Gramercy Tavern,4.4,American
Manhattan,Shanghainese,Soup Dumpling Plus,4.4,Other
Manhattan,Indian,Saar Indian Bistro,4.4,Asian
Manhattan,Cocktail Bars,Saar Indian Bistro,4.4,Bars & Nightlife
Manhattan,Seafood,Saar Indian Bistro,4.4,Seafood
Manhattan,Thai,LoveMama,4.4,Asian
Manhattan,Malaysian,LoveMama,4.4,Asian
Manhattan,Vietnamese,LoveMama,4.4,Asian
Manhattan,Italian,Gallo Nero Ristorante Italiano,4.3,European
Manhattan,Venues & Event Spaces,Gallo Nero Ristorante Italiano,4.3,Other
Manhattan,Desserts,Gallo Nero Ristorante Italiano,4.3,Desserts & Sweets
Manhattan,Himalayan/Nepalese,Newa Chhe,4.3,Asian
Manhattan,Soup,Newa Chhe,4.3,Asian
Manhattan,Brazilian,Rice X Beans,4.3,Latin American
Manhattan,Seafood,Rice X Beans,4.3,Seafood
Manhattan,Salad,Rice X Beans,4.3,Healthy
Manhattan,Turkish,Cinar Turkish Restaurant,4.3,Middle Eastern & Mediterranean
Manhattan,Halal,Cinar Turkish Restaurant,4.3,Middle Eastern & Mediterranean
Manhattan,Mediterranean,Cinar Turkish Restaurant,4.3,Middle Eastern & Mediterranean
Manhattan,Ethiopian,Abyssinia Ethiopian Restaurant,4.3,African
Manhattan,Latin American,Tabaré Williamsburg ,4.3,Latin American
Manhattan,Bars,Tabaré Williamsburg ,4.3,Bars & Nightlife
Manhattan,Burgers,Tabaré Williamsburg ,4.3,American
Manhattan,African,Chez Eleonore,5.0,African
Manhattan,Sandwiches,Bread N Wine,4.2,Sandwiches
Manhattan,Wine Bars,Bread N Wine,4.2,Bars & Nightlife
Manhattan,American,Bread N Wine,4.2,American
Manhattan,Middle Eastern,Kubeh,4.2,Other
Manhattan,Tapas/Small Plates,Kubeh,4.2,European
Manhattan,Coffee & Tea,Kubeh,4.2,Cafe & Drinks
Manhattan,Food Court,Studio 9C,4.7,Other
Manhattan,French,Bliss 46 Bistro,4.1,European
Manhattan,Breakfast & Brunch,Bliss 46 Bistro,4.1,American
Manhattan,Burgers,Bliss 46 Bistro,4.1,American
Manhattan,Sushi Bars,Sushi Lin West Village,5.0,Asian
Manhattan,Barbeque,Smoke House Appetizers,5.0,Barbeque
Manhattan,Seafood,Smoke House Appetizers,5.0,Seafood
Manhattan,Caterers,Village Crown Kosher Catering,4.9,Other
Manhattan,Kosher,Village Crown Kosher Catering,4.9,Other
Manhattan,Delis,Andy's Deli,4.8,Sandwiches
Manhattan,Sandwiches,Andy's Deli,4.8,Sandwiches
Manhattan,Tacos,El Caminante Taco Truck,4.8,Latin American
Manhattan,Food Trucks,El Caminante Taco Truck,4.8,Street Food
Manhattan,Sports Bars,Bar Strega,4.8,Other
Manhattan,Sandwiches,Bar Strega,4.8,Sandwiches
Manhattan,Beer Bar,Bar Strega,4.8,Bars & Nightlife
Manhattan,Sushi Bars,KaMe Sushi,4.8,Asian
Manhattan,Ramen,KaMe Sushi,4.8,Asian
Manhattan,Coffee & Tea,Hungry Llama,4.8,Cafe & Drinks
Manhattan,Salad,Hungry Llama,4.8,Healthy
Manhattan,Sandwiches,Hungry Llama,4.8,Sandwiches
Manhattan,Italian,Pecoraro Latteria,4.8,European
Manhattan,Specialty Food,Pecoraro Latteria,4.8,Other
Manhattan,Sandwiches,Pecoraro Latteria,4.8,Sandwiches
Manhattan,Ethiopian,Meazash cuisine,5.0,African
Manhattan,Tacos,Taqueria Madelin,5.0,Latin American
Manhattan,Burgers,Taqueria Madelin,5.0,American
Manhattan,Sandwiches,Taqueria Madelin,5.0,Sandwiches
Manhattan,Chicken Shop,The Halal Bakery,5.0,Fast Food
Manhattan,Moroccan,The Halal Bakery,5.0,Middle Eastern & Mediterranean
Manhattan,Sandwiches,The Halal Bakery,5.0,Sandwiches
Manhattan,Delis,Rosaria Incorporated Mamma,5.0,Sandwiches
Manhattan,Bakeries,Rosaria Incorporated Mamma,5.0,Other
Manhattan,Sandwiches,Rosaria Incorporated Mamma,5.0,Sandwiches
Manhattan,Breakfast & Brunch,St. Paul's Deli & Grocery,5.0,American
Manhattan,Grocery,St. Paul's Deli & Grocery,5.0,Other
Manhattan,Delis,St. Paul's Deli & Grocery,5.0,Sandwiches
Brooklyn,Halal,Best Halal Gyro & Grill,5.0,Middle Eastern & Mediterranean
Brooklyn,Food Trucks,Best Halal Gyro & Grill,5.0,Street Food
Brooklyn,Candy Stores,Main Sweet,5.0,Other
Brooklyn,Kosher,Main Sweet,5.0,Other
Brooklyn,Chocolatiers & Shops,Main Sweet,5.0,Desserts & Sweets
Brooklyn,Cafes,Daddy's Cafe,5.0,Cafe & Drinks
Brooklyn,Food Trucks,Smitty's Hot Dogs,5.0,Street Food
Brooklyn,Hot Dogs,Smitty's Hot Dogs,5.0,American
Brooklyn,Delis,Luzee's,5.0,Sandwiches
Brooklyn,Kosher,Luzee's,5.0,Other
Brooklyn,Delis,Frozen Lava,5.0,Sandwiches
Brooklyn,Juice Bars & Smoothies,Mexican Juice Bar,5.0,Cafe & Drinks
Brooklyn,Mexican,Mexican Juice Bar,5.0,Latin American
Brooklyn,Sandwiches,Mexican Juice Bar,5.0,Sandwiches
Brooklyn,Chinese,Chun Bai Wei,5.0,Asian
Brooklyn,Noodles,Chun Bai Wei,5.0,Asian
Brooklyn,Pizza,Naim Kosher Pizza,5.0,European
Brooklyn,Desserts,Lucky Vege House,5.0,Desserts & Sweets
Brooklyn,Seafood,Lucky Vege House,5.0,Seafood
Brooklyn,Noodles,Lucky Vege House,5.0,Asian
Brooklyn,Sports Bars,YKA Vibes Restaurant Bar and Grill,5.0,Other
Brooklyn,Caribbean,YKA Vibes Restaurant Bar and Grill,5.0,Other
Brooklyn,Chicken Wings,YKA Vibes Restaurant Bar and Grill,5.0,Fast Food
Brooklyn,Coffee Roasteries,Adam’s Green Bar,5.0,Other
Brooklyn,Salad,Adam’s Green Bar,5.0,Healthy
Brooklyn,Cafes,All In Cafe,5.0,Cafe & Drinks
Brooklyn,Food Trucks,Cento Percento,5.0,Street Food
Brooklyn,Italian,Cento Percento,5.0,European
Brooklyn,Cafes,Cafe on 7th,5.0,Cafe & Drinks
Brooklyn,Breakfast & Brunch,Cafe on 7th,5.0,American
Brooklyn,American,Cafe on 7th,5.0,American
Brooklyn,Sports Bars,Mezquila Bar & Restaurant,5.0,Other
Brooklyn,Tapas Bars,Mezquila Bar & Restaurant,5.0,European
Brooklyn,Beer Bar,Mezquila Bar & Restaurant,5.0,Bars & Nightlife
Brooklyn,Cafes,Brooklyn Beauty/Fashion Labo,5.0,Cafe & Drinks
Brooklyn,Hair Salons,Brooklyn Beauty/Fashion Labo,5.0,Other
Brooklyn,Cosmetics & Beauty Supply,Brooklyn Beauty/Fashion Labo,5.0,Other
Brooklyn,Cupcakes,Saint Michel Cafe and Food Art,5.0,Desserts & Sweets
Brooklyn,Custom Cakes,Saint Michel Cafe and Food Art,5.0,Desserts & Sweets
Brooklyn,Themed Cafes,Saint Michel Cafe and Food Art,5.0,Other
Brooklyn,Japanese,Mido Omakase Room,5.0,Asian
Brooklyn,Waffles,Golden Eggies,5.0,Desserts & Sweets
Brooklyn,Food Stands,Golden Eggies,5.0,Street Food
Brooklyn,Haitian,Family Altagracia Caribbean Cuisine,4.9,Other
Brooklyn,Seafood,Le Petit Pêcheur,4.9,Seafood
Brooklyn,Mediterranean,Le Petit Pêcheur,4.9,Middle Eastern & Mediterranean
Brooklyn,Karaoke,Kpop Karaoke,4.9,Other
Brooklyn,Bars,Kpop Karaoke,4.9,Bars & Nightlife
Brooklyn,Korean,Kpop Karaoke,4.9,Asian
Brooklyn,Coffee & Tea,Miss Barb’s Bk,4.9,Cafe & Drinks
Brooklyn,Beer,Miss Barb’s Bk,4.9,Other
Brooklyn,Wine & Spirits,Miss Barb’s Bk,4.9,Other
Brooklyn,Cafes,Miss Barb’s Bk,4.9,Cafe & Drinks
Brooklyn,Cafes,Cups and Books,4.9,Cafe & Drinks
Brooklyn,Bookstores,Cups and Books,4.9,Other
Brooklyn,Bakeries,Sweet Sunday's Cafe,4.9,Other
Brooklyn,Coffee & Tea,Sweet Sunday's Cafe,4.9,Cafe & Drinks
Brooklyn,Breakfast & Brunch,Sweet Sunday's Cafe,4.9,American
Brooklyn,Pizza,La Casa Del Panuozzo,4.9,European
Brooklyn,Cafes,Babe & Al,4.9,Cafe & Drinks
Brooklyn,Shaved Ice,Uluangies Hawaiian Shave Ice,4.9,Desserts & Sweets
Brooklyn,Hot Dogs,Uluangies Hawaiian Shave Ice,4.9,American
Brooklyn,Caribbean,Monas Cuisine,4.9,Other
Brooklyn,African,Monas Cuisine,4.9,African
Brooklyn,Food Trucks,Mr Khao Man Gai,4.9,Street Food
Brooklyn,Thai,Mr Khao Man Gai,4.9,Asian
Brooklyn,Coffee & Tea,No Filter Coffee,4.9,Cafe & Drinks
Brooklyn,Desserts,No Filter Coffee,4.9,Desserts & Sweets
Brooklyn,Cafes,No Filter Coffee,4.9,Cafe & Drinks
Brooklyn,Desserts,Simply Sweet - Plant Based-Gluten Free Desserts,4.9,Desserts & Sweets
Brooklyn,Juice Bars & Smoothies,Simply Sweet - Plant Based-Gluten Free Desserts,4.9,Cafe & Drinks
Brooklyn,Vegan,Simply Sweet - Plant Based-Gluten Free Desserts,4.9,Healthy
Brooklyn,Georgian,Genatsvale Georgian Bakery,4.9,Other
Brooklyn,Bakeries,Genatsvale Georgian Bakery,4.9,Other
Brooklyn,Desserts,Genatsvale Georgian Bakery,4.9,Desserts & Sweets
Brooklyn,Bagels,Santiago’s Deli & Bagels,4.9,Other
Brooklyn,Delis,Santiago’s Deli & Bagels,4.9,Sandwiches
Brooklyn,Mediterranean,Omar’s Mediterranean Cuisine,4.8,Middle Eastern & Mediterranean
Brooklyn,Salad,Omar’s Mediterranean Cuisine,4.8,Healthy
Brooklyn,Barbeque,Omar’s Mediterranean Cuisine,4.8,Barbeque
Brooklyn,Candy Stores,Nasser Candy Store & Deli,4.8,Other
Brooklyn,Delis,Nasser Candy Store & Deli,4.8,Sandwiches
Brooklyn,Seafood,Ms Spudz,4.8,Seafood
Brooklyn,Food Trucks,Ms Spudz,4.8,Street Food
Brooklyn,Tacos,Ms Spudz,4.8,Latin American
Brooklyn,Barbeque,Eastern Parkway BBQ Man,4.8,Barbeque
Brooklyn,Street Vendors,Eastern Parkway BBQ Man,4.8,Street Food
Brooklyn,Dim Sum,Din‘s Kitchen,4.8,Asian
Brooklyn,Noodles,Din‘s Kitchen,4.8,Asian
Brooklyn,Cuban,The Cuban Restaurant and Bar,4.8,Latin American
Brooklyn,Cocktail Bars,The Cuban Restaurant and Bar,4.8,Bars & Nightlife
Brooklyn,Venues & Event Spaces,The Cuban Restaurant and Bar,4.8,Other
Brooklyn,Tacos,Yucusiama Mexican Restaurant,4.8,Latin American
Brooklyn,Bars,Breva - Brighton Beach,4.8,Bars & Nightlife
Brooklyn,New American,Breva - Brighton Beach,4.8,American
Brooklyn,Breakfast & Brunch,Breva - Brighton Beach,4.8,American
Brooklyn,Cafes,Art Collective Cafe,4.8,Cafe & Drinks
Brooklyn,Desserts,Art Collective Cafe,4.8,Desserts & Sweets
Brooklyn,Art Galleries,Art Collective Cafe,4.8,Other
Brooklyn,Beer Bar,Moon Lot,4.8,Bars & Nightlife
Brooklyn,Thai,Moon Lot,4.8,Asian
Brooklyn,Venues & Event Spaces,Moon Lot,4.8,Other
Brooklyn,Breakfast & Brunch,Tasty Market & Deli,4.8,American
Brooklyn,Burgers,Tasty Market & Deli,4.8,American
Brooklyn,Sandwiches,Tasty Market & Deli,4.8,Sandwiches
Brooklyn,Delis,Steve's Deli & Grill,4.8,Sandwiches
Brooklyn,Juice Bars & Smoothies,Steve's Deli & Grill,4.8,Cafe & Drinks
Brooklyn,Grocery,Steve's Deli & Grill,4.8,Other
Brooklyn,Cafes,Arya,4.8,Cafe & Drinks
Brooklyn,Himalayan/Nepalese,Arya,4.8,Asian
Brooklyn,Burgers,Eat Street NYC,4.8,American
Brooklyn,Pizza,Eat Street NYC,4.8,European
Brooklyn,Sandwiches,Eat Street NYC,4.8,Sandwiches
Brooklyn,Bakeries,Apple Tree Gourmet,4.8,Other
Brooklyn,Breakfast & Brunch,Apple Tree Gourmet,4.8,American
Brooklyn,American,Apple Tree Gourmet,4.8,American
Brooklyn,Themed Cafes,Cafe Con Libros,4.8,Other
Brooklyn,Bookstores,Cafe Con Libros,4.8,Other
Brooklyn,Coffee & Tea,Cafe Con Libros,4.8,Cafe & Drinks
Brooklyn,Pizza,The Astarita,4.8,European
Brooklyn,Wine Bars,The Astarita,4.8,Bars & Nightlife
Brooklyn,Beer Gardens,The Astarita,4.8,Bars & Nightlife
Brooklyn,Coffee & Tea,Milk Crate Coffee,4.8,Cafe & Drinks
Brooklyn,Desserts,Milk Crate Coffee,4.8,Desserts & Sweets
Brooklyn,Sandwiches,Milk Crate Coffee,4.8,Sandwiches
Brooklyn,Ethiopian,Ras Plant Based,4.8,African
Brooklyn,Vegan,Ras Plant Based,4.8,Healthy
Brooklyn,Vegetarian,Ras Plant Based,4.8,Healthy
Brooklyn,Sicilian,Amuni,4.8,Other
Brooklyn,Burgers,Just Eat Burgers,5.0,American
Brooklyn,Pop-Up Restaurants,Just Eat Burgers,5.0,Other
Brooklyn,Japanese,MEGUMI OF JAPAN,4.8,Asian
Brooklyn,Cajun/Creole,Kinoko,5.0,Other
Brooklyn,Sushi Bars,Kinoko,5.0,Asian
Brooklyn,Japanese,Kinoko,5.0,Asian
Brooklyn,Comfort Food,Sonbul,5.0,American
Brooklyn,Korean,Sonbul,5.0,Asian
Brooklyn,French,HOUSE Brooklyn,4.9,European
Brooklyn,Mediterranean,Dar525,4.9,Middle Eastern & Mediterranean
Brooklyn,New American,Bar 56,4.8,American
Brooklyn,Wine Bars,Bar 56,4.8,Bars & Nightlife
Brooklyn,Haitian,Noula,4.8,Other
Brooklyn,Italian,Pomp and Circumstance,4.8,European
Brooklyn,Mediterranean,Pomp and Circumstance,4.8,Middle Eastern & Mediterranean
Brooklyn,Middle Eastern,Pomp and Circumstance,4.8,Other
Brooklyn,Sicilian,Piccola Cucina Casa,4.8,Other
Brooklyn,Turkish,Bunny,4.8,Middle Eastern & Mediterranean
Brooklyn,German,Bunny,4.8,European
Brooklyn,New American,Cecily,4.8,American
Brooklyn,New American,Otis,4.7,American
Brooklyn,Cocktail Bars,Otis,4.7,Bars & Nightlife
Brooklyn,Bars,The Canary,4.7,Bars & Nightlife
Brooklyn,Salad,The Canary,4.7,Healthy
Brooklyn,Sandwiches,The Canary,4.7,Sandwiches
Brooklyn,Thai,Sukh,4.6,Asian
Brooklyn,Cocktail Bars,Antidote,4.6,Bars & Nightlife
Brooklyn,Dim Sum,Antidote,4.6,Asian
Brooklyn,Szechuan,Antidote,4.6,Asian
Brooklyn,American,Winona's,4.6,American
Brooklyn,Tapas/Small Plates,The Little Pig,4.6,European
Brooklyn,Cocktail Bars,The Little Pig,4.6,Bars & Nightlife
Brooklyn,Beer Bar,The Little Pig,4.6,Bars & Nightlife
Brooklyn,Italian,Forma Pasta Factory,4.6,European
Brooklyn,Pasta Shops,Forma Pasta Factory,4.6,European
Brooklyn,Salad,Forma Pasta Factory,4.6,Healthy
Brooklyn,Thai,Rua Thai Restaurant,4.6,Asian
Brooklyn,Noodles,Rua Thai Restaurant,4.6,Asian
Brooklyn,Soup,Rua Thai Restaurant,4.6,Asian
Brooklyn,New American,Arden,4.6,American
Brooklyn,Japanese,SOBOKU,4.5,Asian
Brooklyn,Cafes,Cafe Mado,4.5,Cafe & Drinks
Brooklyn,Coffee & Tea,Cafe Mado,4.5,Cafe & Drinks
Brooklyn,Italian,Cafe Mado,4.5,European
Brooklyn,Cambodian,Lula Mae,4.5,Other
Brooklyn,New American,Clover Hill,4.5,American
Brooklyn,Asian Fusion,Crown Garden,4.5,Asian
Brooklyn,New American,Dinner Party,4.5,American
Brooklyn,Breakfast & Brunch,Dinner Party,4.5,American
Brooklyn,Desserts,Dinner Party,4.5,Desserts & Sweets
Brooklyn,Vegan,Aunts et Uncles,4.5,Healthy
Brooklyn,Cafes,Aunts et Uncles,4.5,Cafe & Drinks
Brooklyn,Cocktail Bars,Aunts et Uncles,4.5,Bars & Nightlife
Brooklyn,Izakaya,Ozakaya,4.5,Asian
Brooklyn,Sushi Bars,Ozakaya,4.5,Asian
Brooklyn,Peruvian,Mikhuy,4.5,Latin American
Brooklyn,Cocktail Bars,Kissa Kissa,4.5,Bars & Nightlife
Brooklyn,Japanese,Kissa Kissa,4.5,Asian
Brooklyn,Mexican,Chela Park Slope,4.5,Latin American
Brooklyn,Cocktail Bars,Chela Park Slope,4.5,Bars & Nightlife
Brooklyn,Breakfast & Brunch,Chela Park Slope,4.5,American
Brooklyn,Izakaya,Cotra,4.5,Asian
Brooklyn,Sushi Bars,Cotra,4.5,Asian
Brooklyn,Japanese,Muteki Udon,4.5,Asian
Brooklyn,Cocktail Bars,Altar,4.5,Bars & Nightlife
Brooklyn,Wine Bars,Altar,4.5,Bars & Nightlife
Brooklyn,Tapas/Small Plates,Altar,4.5,European
Brooklyn,Persian/Iranian,Eyval,4.5,Middle Eastern & Mediterranean
Brooklyn,Tapas/Small Plates,Eyval,4.5,European
Brooklyn,Cocktail Bars,Eyval,4.5,Bars & Nightlife
Brooklyn,Italian,Macosa Trattoria,4.5,European
Brooklyn,Comfort Food,Macosa Trattoria,4.5,American
Brooklyn,New American,Sailor,4.5,American
Brooklyn,Wine Bars,Sailor,4.5,Bars & Nightlife
Brooklyn,Vegetarian,Ital Kitchen,4.5,Healthy
Brooklyn,Vegan,Ital Kitchen,4.5,Healthy
Brooklyn,Halal,Peri Peri Grill House,4.5,Middle Eastern & Mediterranean
Brooklyn,Portuguese,Peri Peri Grill House,4.5,European
Brooklyn,African,Peri Peri Grill House,4.5,African
Brooklyn,New American,Swoony's,4.5,American
Brooklyn,Bars,Swoony's,4.5,Bars & Nightlife
Brooklyn,Seafood,Swoony's,4.5,Seafood
Brooklyn,Mexican,Hellbender,4.5,Latin American
Brooklyn,Cocktail Bars,Hellbender,4.5,Bars & Nightlife
Brooklyn,Salad,Hellbender,4.5,Healthy
Brooklyn,Greek,Medusa The Greek,4.5,European
Brooklyn,Mediterranean,Medusa The Greek,4.5,Middle Eastern & Mediterranean
Brooklyn,New American,Bernie's,4.4,American
Brooklyn,Beer Bar,Bernie's,4.4,Bars & Nightlife
Brooklyn,Wine Bars,Bernie's,4.4,Bars & Nightlife
Brooklyn,Mediterranean,Rana Fifteen,4.4,Middle Eastern & Mediterranean
Brooklyn,Turkish,Rana Fifteen,4.4,Middle Eastern & Mediterranean
Brooklyn,Seafood,Rana Fifteen,4.4,Seafood
Brooklyn,Italian,Evelina,4.4,European
Brooklyn,Georgian,Chama Mama ,4.4,Other
Brooklyn,Wine Bars,Chama Mama ,4.4,Bars & Nightlife
Brooklyn,Cocktail Bars,Chama Mama ,4.4,Bars & Nightlife
